Time,Latitude (y),Longitude (x),NO2(t-1),NO2(t-2),NO2(t-3),NO2(t-4),NO2(t-5),NO2(t-6),NO2(t-7),NO2(t-8),NO2(t-9),NO2(t-10),NO2(t-11),NO2(t-12),NO2(t-13),NO2(t-14),NO2(t-15),NO2(t-16),NO2(t-17),NO2(t-18),NO2(t-22),NO2(t-27),NO2(t-28),NO2(t-29),Target_NO2(t)
2024-01-24,-7.023175017792986,112.7650311364311,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,1.2192397e-05,6.4305677e-06,1.615350731428572e-05,2.587644692857143e-05,3.5599386542857146e-05,7.4491145e-05,6.2519044e-05,5.405474933333333e-05,4.559045466666667e-05,3.361080777777778e-05
2024-01-25,-7.023175017792986,112.7650311364311,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,1.2192397e-05,6.4305677e-06,1.615350731428572e-05,2.587644692857143e-05,6.47682053857143e-05,5.8233057e-05,6.2519044e-05,5.405474933333333e-05,2.92962e-05
2024-01-26,-7.023175017792986,112.7650311364311,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,1.2192397e-05,6.4305677e-06,1.615350731428572e-05,5.504526577142857e-05,5.394707e-05,5.8233057e-05,6.2519044e-05,1.6103502e-05
2024-01-27,-7.023175017792986,112.7650311364311,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,1.2192397e-05,6.4305677e-06,4.532232615714286e-05,2.7633494e-05,5.394707e-05,5.8233057e-05,2.3111817e-05
2024-01-28,-7.023175017792986,112.7650311364311,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,1.2192397e-05,3.5599386542857146e-05,3.1509855e-05,2.7633494e-05,5.394707e-05,2.57618516e-05
2024-01-29,-7.023175017792986,112.7650311364311,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,2.587644692857143e-05,7.4491145e-05,3.1509855e-05,2.7633494e-05,2.8411886200000003e-05
2024-01-30,-7.023175017792986,112.7650311364311,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,1.615350731428572e-05,6.47682053857143e-05,7.4491145e-05,3.1509855e-05,3.10619208e-05
2024-01-31,-7.023175017792986,112.7650311364311,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,6.4305677e-06,5.504526577142857e-05,6.47682053857143e-05,7.4491145e-05,3.37119554e-05
2024-02-01,-7.023175017792986,112.7650311364311,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.2192397e-05,4.532232615714286e-05,5.504526577142857e-05,6.47682053857143e-05,3.636199e-05
2024-02-02,-7.023175017792986,112.7650311364311,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,7.4190702e-06,3.5599386542857146e-05,4.532232615714286e-05,5.504526577142857e-05,3.5167971666666666e-05
2024-02-03,-7.023175017792986,112.7650311364311,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,6.3763655e-05,2.587644692857143e-05,3.5599386542857146e-05,4.532232615714286e-05,3.397395333333333e-05
2024-02-04,-7.023175017792986,112.7650311364311,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,1.0959832e-05,1.615350731428572e-05,2.587644692857143e-05,3.5599386542857146e-05,3.2779935e-05
2024-02-05,-7.023175017792986,112.7650311364311,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,5.4239197e-05,6.4305677e-06,1.615350731428572e-05,2.587644692857143e-05,2.88723175e-05
2024-02-06,-7.023175017792986,112.7650311364311,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,6.11834335e-05,1.2192397e-05,6.4305677e-06,1.615350731428572e-05,2.49647e-05
2024-02-07,-7.023175017792986,112.7650311364311,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,6.812767e-05,7.4190702e-06,1.2192397e-05,6.4305677e-06,2.6647875e-05
2024-02-08,-7.023175017792986,112.7650311364311,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,6.381306222222223e-05,6.3763655e-05,7.4190702e-06,1.2192397e-05,2.833105e-05
2024-02-09,-7.023175017792986,112.7650311364311,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,5.949845444444444e-05,1.0959832e-05,6.3763655e-05,7.4190702e-06,2.584823375e-05
2024-02-10,-7.023175017792986,112.7650311364311,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,5.518384666666667e-05,5.4239197e-05,1.0959832e-05,6.3763655e-05,2.33654175e-05
2024-02-11,-7.023175017792986,112.7650311364311,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,5.0869238888888885e-05,6.11834335e-05,5.4239197e-05,1.0959832e-05,2.088260125e-05
2024-02-12,-7.023175017792986,112.7650311364311,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,4.6554631111111113e-05,6.812767e-05,6.11834335e-05,5.4239197e-05,1.8399785e-05
2024-02-13,-7.023175017792986,112.7650311364311,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,4.2240023333333335e-05,6.381306222222223e-05,6.812767e-05,6.11834335e-05,5.6665725e-05
2024-02-14,-7.023175017792986,112.7650311364311,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,3.792541555555556e-05,5.949845444444444e-05,6.381306222222223e-05,6.812767e-05,4.00773475e-05
2024-02-15,-7.023175017792986,112.7650311364311,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,3.361080777777778e-05,5.518384666666667e-05,5.949845444444444e-05,6.381306222222223e-05,2.348897e-05
2024-02-16,-7.023175017792986,112.7650311364311,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.92962e-05,5.0869238888888885e-05,5.518384666666667e-05,5.949845444444444e-05,1.9988269e-05
2024-02-17,-7.023175017792986,112.7650311364311,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,1.6103502e-05,4.6554631111111113e-05,5.0869238888888885e-05,5.518384666666667e-05,2.6539805000000003e-05
2024-02-18,-7.023175017792986,112.7650311364311,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,2.3111817e-05,4.2240023333333335e-05,4.6554631111111113e-05,5.0869238888888885e-05,3.3091341000000005e-05
2024-02-19,-7.023175017792986,112.7650311364311,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,2.57618516e-05,3.792541555555556e-05,4.2240023333333335e-05,4.6554631111111113e-05,3.9642877e-05
2024-02-20,-7.023175017792986,112.7650311364311,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,2.8411886200000003e-05,3.361080777777778e-05,3.792541555555556e-05,4.2240023333333335e-05,3.0346242e-05
2024-02-21,-7.023175017792986,112.7650311364311,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,3.10619208e-05,2.92962e-05,3.361080777777778e-05,3.792541555555556e-05,1.8185283e-05
2024-02-22,-7.023175017792986,112.7650311364311,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,3.37119554e-05,1.6103502e-05,2.92962e-05,3.361080777777778e-05,1.6898113e-05
2024-02-23,-7.023175017792986,112.7650311364311,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,3.636199e-05,2.3111817e-05,1.6103502e-05,2.92962e-05,2.191860225e-05
2024-02-24,-7.023175017792986,112.7650311364311,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,2.49647e-05,3.5167971666666666e-05,2.57618516e-05,2.3111817e-05,1.6103502e-05,2.69390915e-05
2024-02-25,-7.023175017792986,112.7650311364311,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,3.397395333333333e-05,2.8411886200000003e-05,2.57618516e-05,2.3111817e-05,3.195958075e-05
2024-02-26,-7.023175017792986,112.7650311364311,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,3.2779935e-05,3.10619208e-05,2.8411886200000003e-05,2.57618516e-05,3.698007e-05
2024-02-27,-7.023175017792986,112.7650311364311,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,2.88723175e-05,3.37119554e-05,3.10619208e-05,2.8411886200000003e-05,2.61941365e-05
2024-02-28,-7.023175017792986,112.7650311364311,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,2.49647e-05,3.636199e-05,3.37119554e-05,3.10619208e-05,1.5408203e-05
2024-02-29,-7.023175017792986,112.7650311364311,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,2.6647875e-05,3.5167971666666666e-05,3.636199e-05,3.37119554e-05,1.8688581e-05
2024-03-01,-7.023175017792986,112.7650311364311,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,2.833105e-05,3.397395333333333e-05,3.5167971666666666e-05,3.636199e-05,2.1968959e-05
2024-03-02,-7.023175017792986,112.7650311364311,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,2.584823375e-05,3.2779935e-05,3.397395333333333e-05,3.5167971666666666e-05,2.5249337e-05
2024-03-03,-7.023175017792986,112.7650311364311,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,2.33654175e-05,2.88723175e-05,3.2779935e-05,3.397395333333333e-05,2.498148e-05
2024-03-04,-7.023175017792986,112.7650311364311,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,2.348897e-05,2.088260125e-05,2.49647e-05,2.88723175e-05,3.2779935e-05,2.489429233333333e-05
2024-03-05,-7.023175017792986,112.7650311364311,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,1.9988269e-05,1.8399785e-05,2.6647875e-05,2.49647e-05,2.88723175e-05,2.4807104666666666e-05
2024-03-06,-7.023175017792986,112.7650311364311,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,2.6539805000000003e-05,5.6665725e-05,2.833105e-05,2.6647875e-05,2.49647e-05,2.4719917e-05
2024-03-07,-7.023175017792986,112.7650311364311,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,3.3091341000000005e-05,4.00773475e-05,2.584823375e-05,2.833105e-05,2.6647875e-05,1.418710935e-05
2024-03-08,-7.023175017792986,112.7650311364311,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,3.9642877e-05,2.348897e-05,2.33654175e-05,2.584823375e-05,2.833105e-05,3.6543017e-06
2024-03-09,-7.023175017792986,112.7650311364311,3.6543017e-06,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,3.0346242e-05,1.9988269e-05,2.088260125e-05,2.33654175e-05,2.584823375e-05,4.664724727272728e-06
2024-03-10,-7.023175017792986,112.7650311364311,4.664724727272728e-06,3.6543017e-06,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,1.8185283e-05,2.6539805000000003e-05,1.8399785e-05,2.088260125e-05,2.33654175e-05,5.675147754545455e-06
2024-03-11,-7.023175017792986,112.7650311364311,5.675147754545455e-06,4.664724727272728e-06,3.6543017e-06,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,1.6898113e-05,3.3091341000000005e-05,5.6665725e-05,1.8399785e-05,2.088260125e-05,6.685570781818182e-06
2024-03-12,-7.023175017792986,112.7650311364311,6.685570781818182e-06,5.675147754545455e-06,4.664724727272728e-06,3.6543017e-06,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,2.191860225e-05,3.9642877e-05,4.00773475e-05,5.6665725e-05,1.8399785e-05,7.695993809090909e-06
2024-03-13,-7.023175017792986,112.7650311364311,7.695993809090909e-06,6.685570781818182e-06,5.675147754545455e-06,4.664724727272728e-06,3.6543017e-06,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,2.69390915e-05,3.0346242e-05,2.348897e-05,4.00773475e-05,5.6665725e-05,8.706416836363636e-06
2024-03-14,-7.023175017792986,112.7650311364311,8.706416836363636e-06,7.695993809090909e-06,6.685570781818182e-06,5.675147754545455e-06,4.664724727272728e-06,3.6543017e-06,1.418710935e-05,2.4719917e-05,2.4807104666666666e-05,2.489429233333333e-05,2.498148e-05,2.5249337e-05,2.1968959e-05,1.8688581e-05,1.5408203e-05,2.61941365e-05,3.698007e-05,3.195958075e-05,1.8185283e-05,1.9988269e-05,2.348897e-05,4.00773475e-05,9.716839863636363e-06
